"","Churn","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Churn_Prob","Log_Churn_Prob","Log_Churn_Prediction","QDA_Churn_Prob","QDA_Churn_Prediction","log_reg_cost","lda_cost","qda_cost"
"2048","No",0.344226579520697,"France","Male",0.27536231884058,0.2,0.448554789715617,"2","0","0",0.237126895618532,0.128999818476982,0.128999818476982,"No",0.124506306536603,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2049","No",0.383442265795207,"France","Female",0.246376811594203,0.5,0.662095315273225,"2","1","0",0.639139037778108,0.195225074817114,0.195225074817114,"Yes",0.158214498085529,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2050","Yes",0.71677559912854,"France","Female",0.391304347826087,0.1,0.410056529326309,"2","1","1",0.178124860924218,0.276766182635797,0.276766182635797,"Yes",0.265954628741785,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2051","Yes",0.220043572984749,"France","Female",0.449275362318841,0.8,0,"1","1","1",0.91435487089017,0.266097016166676,0.266097016166676,"Yes",0.248026308278411,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2052","No",0.699346405228758,"France","Female",0.27536231884058,0.1,0.425995670194221,"2","0","0",0.846957034396785,0.189649485440669,0.189649485440669,"Yes",0.158776070850957,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2053","No",0.649237472766884,"Germany","Male",0.115942028985507,0.4,0.48118329637344,"1","0","1",0.745382684046326,0.126848208521988,0.126848208521988,"No",0.145376956644291,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2054","Yes",1,"France","Male",0.652173913043478,0.8,0.67689861648608,"1","0","0",0.920566314082995,0.402550043551309,0.402550043551309,"Yes",0.387277777257017,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2055","No",0.775599128540305,"France","Male",0.333333333333333,0.5,0,"2","1","1",0.113703808713732,0.104815528392234,0.104815528392234,"No",0.0809145429386615,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2056","No",0.169934640522876,"Germany","Male",0.289855072463768,0.9,0.452771162984939,"1","0","0",0.0596992512784971,0.236830993933622,0.236830993933622,"Yes",0.357727853366941,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2057","Yes",0.32244008714597,"Spain","Male",0.289855072463768,0.6,0,"1","1","1",0.764415451675635,0.0984183803068635,0.0984183803068635,"No",0.0564345620730513,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2058","No",0.766884531590414,"France","Male",0.202898550724638,0.9,0,"2","1","0",0.876289685664981,0.0574592053688793,0.0574592053688793,"No",0.0393778094111646,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2059","No",0.688453159041394,"France","Male",0.420289855072464,0.3,0,"2","1","0",0.871541782240204,0.154481112451279,0.154481112451279,"No",0.135468283919425,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2060","No",0.413943355119826,"Spain","Female",0.463768115942029,0.4,0,"2","1","1",0.403489233221773,0.290738973507361,0.290738973507361,"Yes",0.202135470192665,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2061","No",0.753812636165577,"Spain","Male",0.289855072463768,0.6,0.583036682343815,"2","1","0",0.992617895008973,0.128284856033174,0.128284856033174,"No",0.0998546669094966,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2062","No",0.117647058823529,"Germany","Female",0.289855072463768,0.6,0.475944715242751,"2","1","0",0.878807826147397,0.369604802062379,0.369604802062379,"Yes",0.482369459916048,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2063","No",0.679738562091503,"Germany","Female",0.159420289855072,0.3,0.486590511709356,"1","0","1",0.414102046745464,0.23534232648804,0.23534232648804,"Yes",0.271531939404397,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2064","Yes",0.429193899782135,"Germany","Female",0.246376811594203,0.1,0.410766897428354,"1","1","0",0.899358038692695,0.321964558268895,0.321964558268895,"Yes",0.394048415693311,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2065","No",0.814814814814815,"France","Male",0.376811594202899,0.6,0,"2","1","1",0.799518303998032,0.120718903277661,0.120718903277661,"No",0.0997822888112108,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2066","No",0.5119825708061,"France","Male",0.217391304347826,0.8,0,"2","1","0",0.692529636580293,0.0661332828143174,0.0661332828143174,"No",0.0433181436652252,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2067","No",0.335511982570806,"Germany","Male",0.27536231884058,0.9,0.440353531587267,"1","1","1",0.636976281234858,0.21674199470447,0.21674199470447,"Yes",0.320047930995125,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2068","No",0.769063180827887,"France","Male",0.188405797101449,0.9,0.481144675114904,"1","1","1",0.294777701270471,0.0742167981065839,0.0742167981065839,"No",0.0698077828846091,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2069","Yes",0.581699346405229,"Spain","Female",0.188405797101449,0.2,0.145744274099496,"1","1","0",0.518216489674764,0.119675016778345,0.119675016778345,"No",0.0951867492106153,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2070","No",0.518518518518518,"Germany","Male",0.144927536231884,0.8,0.432849050385358,"1","1","1",0.598237731703378,0.131613519657138,0.131613519657138,"No",0.1794697422671,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2071","Yes",0.714596949891068,"France","Female",0.347826086956522,0.4,0,"1","1","0",0.142284988216375,0.182236680964707,0.182236680964707,"Yes",0.151726154703936,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2072","No",0.642701525054466,"Spain","Female",0.260869565217391,0.5,0,"2","1","1",0.764910848986078,0.134767572225239,0.134767572225239,"No",0.088107785452879,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2073","No",0.766884531590414,"France","Male",0.260869565217391,0.4,0,"2","1","1",0.954588363188684,0.080269639430891,0.080269639430891,"No",0.0550068230518384,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2074","No",0.5119825708061,"Spain","Female",0.434782608695652,0.2,0,"2","1","1",0.47896274094176,0.268597412762957,0.268597412762957,"Yes",0.212212054134367,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2075","Yes",0.588235294117647,"Germany","Male",0.376811594202899,0.1,0.562525685229409,"1","1","0",0.948746605300806,0.342618213570702,0.342618213570702,"Yes",0.422566055194202,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2076","No",0.694989106753813,"Germany","Male",0.391304347826087,0.9,0.431375822749388,"1","1","1",0.942902547193257,0.294030531459462,0.294030531459462,"Yes",0.45113069198339,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2077","Yes",0.572984749455338,"France","Male",0.318840579710145,0.6,0,"1","0","0",0.919394302155856,0.101807981794091,0.101807981794091,"No",0.0774929861055584,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2078","No",0.387799564270152,"Spain","Female",0.231884057971014,0.6,0.577347320579443,"1","0","0",0.982812558599346,0.177039197062186,0.177039197062186,"Yes",0.12779948027878,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2079","Yes",0.542483660130719,"France","Male",0.652173913043478,0.2,0.272749983867952,"2","1","1",0.5625120198979,0.392907129309742,0.392907129309742,"Yes",0.455442791391099,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2080","No",0.372549019607843,"France","Male",0.391304347826087,0.6,0.545461466047828,"1","1","0",0.234284474167283,0.193760863032409,0.193760863032409,"Yes",0.198866741714278,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2081","Yes",0.718954248366013,"France","Female",0.536231884057971,0.3,0.175453268695668,"1","1","0",0.329295547724808,0.369665487440844,0.369665487440844,"Yes",0.398548106604084,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2082","No",0.14161220043573,"Germany","Male",0.202898550724638,0.9,0.530337357291162,"1","1","1",0.625841467860181,0.18407967939795,0.18407967939795,"Yes",0.26916660532231,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2083","No",0.915032679738562,"Spain","Male",0.304347826086957,0.7,0,"2","1","1",0.887623818074626,0.0891099653027054,0.0891099653027054,"No",0.0644404630530632,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2084","No",0.311546840958606,"France","Male",0.0869565217391304,0.1,0,"1","1","1",0.848289711667464,0.0465352888302808,0.0465352888302808,"No",0.0270812936467613,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2085","Yes",0.0697167755991285,"France","Female",0.260869565217391,0.5,0.389264063349386,"1","1","0",0.591861372761099,0.187845741892334,0.187845741892334,"Yes",0.207112426095821,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2086","No",0.442265795206972,"Germany","Male",0.144927536231884,0.5,0.737403062733558,"1","1","0",0.0823555649564533,0.169343114206359,0.169343114206359,"No",0.171350408697191,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2087","No",0.727668845315904,"Spain","Female",0.202898550724638,0,0,"2","1","1",0.692634196565772,0.116107103800338,0.116107103800338,"No",0.0949830751317795,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2088","Yes",0.708061002178649,"France","Female",0.492753623188406,0.7,0.262941858186326,"2","1","0",0.0729890704562286,0.3221750212626,0.3221750212626,"Yes",0.351078484143337,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2089","No",0.444444444444444,"Germany","Female",0.333333333333333,0.9,0.599698108502938,"2","0","1",0.407722937540535,0.400434117964412,0.400434117964412,"Yes",0.512903782162684,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2090","No",0.627450980392157,"France","Female",0.217391304347826,0.1,0,"2","0","0",0.348017735693759,0.120611136682521,0.120611136682521,"No",0.081761007903864,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2091","No",0.601307189542484,"Spain","Male",0.304347826086957,0.9,0,"2","1","0",0.344343984850553,0.0922796481746635,0.0922796481746635,"No",0.0492102507056474,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2092","No",0.588235294117647,"France","Female",0.27536231884058,0.5,0.543747383648875,"1","1","0",0.40549487476054,0.193847846357591,0.193847846357591,"Yes",0.168947859112395,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2093","Yes",0.57516339869281,"Spain","Male",0.289855072463768,0.3,1,"3","0","1",0.405250801451539,0.180267822019644,0.180267822019644,"Yes",0.0731078082132328,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2094","No",0.357298474945534,"France","Male",0.536231884057971,0.4,0.585093373967096,"1","1","1",0.370726354366842,0.327893728408751,0.327893728408751,"Yes",0.350274320002405,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2095","No",0.305010893246187,"Spain","Male",0.753623188405797,0.1,0,"2","0","0",0.49750556178115,0.481068723447985,0.481068723447985,"Yes",0.43417845947619,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2096","No",0.479302832244009,"Germany","Female",0.318840579710145,0.7,0.512107963835038,"2","1","0",0.0504942722029954,0.378603955325355,0.378603955325355,"Yes",0.486111646801942,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2097","No",0.455337690631808,"France","Female",0.289855072463768,0.9,0,"2","1","1",0.294249450822553,0.14263569641197,0.14263569641197,"No",0.105505320618913,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2098","No",0.305010893246187,"Spain","Male",0.27536231884058,0.1,0.571575853765965,"2","0","1",0.421994700493897,0.145863066566469,0.145863066566469,"No",0.126664088896788,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2099","Yes",0.457516339869281,"France","Female",0.36231884057971,0.2,0,"1","1","0",0.248535185110178,0.209185557398802,0.209185557398802,"Yes",0.189252971074159,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2100","No",0.342047930283224,"France","Male",0.565217391304348,0.6,0.303572059874987,"1","1","1",0.667693514730657,0.304346519953389,0.304346519953389,"Yes",0.361422452216193,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2101","No",0.801742919389978,"France","Male",0.318840579710145,0.4,0,"2","1","0",0.623079554097416,0.100296411033194,0.100296411033194,"No",0.0755939491065958,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2102","No",0.625272331154684,"Spain","Female",0.449275362318841,0.8,0,"2","0","1",0.490442387247982,0.25095364397861,0.25095364397861,"Yes",0.149768541842019,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2103","No",0.793028322440087,"Germany","Female",0.217391304347826,0.6,0.360944557210459,"2","1","1",0.213000891585146,0.248795120293936,0.248795120293936,"Yes",0.354181727046936,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2104","No",0.442265795206972,"France","Male",0.623188405797101,0.3,0.248671562226719,"1","1","1",0.962204540533621,0.36027368190696,0.36027368190696,"Yes",0.430146313638907,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2105","No",0.821350762527233,"France","Male",0.347826086956522,0.5,0,"3","0","0",0.303403074993662,0.109765245001487,0.109765245001487,"No",0.0869454700254465,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2106","No",0.220043572984749,"France","Female",0.188405797101449,0.7,0,"2","1","1",0.247282915518432,0.10572931129717,0.10572931129717,"No",0.06946081860844,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2107","Yes",0.535947712418301,"Germany","Female",0.536231884057971,0.1,0.49174627036818,"1","1","0",0.407140931959002,0.63487695105033,0.63487695105033,"Yes",0.747851107850777,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2108","No",0.555555555555556,"Spain","Female",0.347826086956522,0.3,0.397916420965979,"1","0","1",0.114500834829726,0.24322134185712,0.24322134185712,"Yes",0.208532746587933,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2109","No",0.440087145969499,"Germany","Male",0.811594202898551,0.5,0.643426022095266,"2","1","1",0.327634239069831,0.779334474608228,0.779334474608228,"Yes",0.835155152133011,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2110","No",0.446623093681917,"Spain","Male",0.333333333333333,0.5,0,"2","0","1",0.705278704116243,0.115527190147673,0.115527190147673,"No",0.0716661627623348,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2111","Yes",0.721132897603486,"Germany","Female",0.434782608695652,1,0.551266691587808,"1","1","1",0.0173069028092183,0.478587699380895,0.478587699380895,"Yes",0.653052528791198,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2112","No",0.546840958605665,"France","Male",0.101449275362319,0.7,0,"2","1","0",0.510409744130564,0.0413690280834069,0.0413690280834069,"No",0.0215304827478055,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2113","No",0.176470588235294,"Spain","Female",0.144927536231884,0.4,0,"2","1","0",0.0089518048973677,0.0974218093483504,0.0974218093483504,"No",0.0553236152569221,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2114","No",0.75599128540305,"Germany","Male",0.246376811594203,0.6,0.405522576915592,"1","0","0",0.425909974402555,0.185297335617777,0.185297335617777,"Yes",0.268651961279315,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2115","No",0.742919389978213,"Spain","Male",0.217391304347826,0.8,0,"1","1","0",0.599412843926595,0.0640460398357609,0.0640460398357609,"No",0.0382600500122115,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2116","Yes",0.0326797385620915,"Germany","Female",0.521739130434783,0.4,0.500027999416018,"1","1","0",0.418560372515575,0.6368293883246,0.6368293883246,"Yes",0.788356493500601,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2117","No",0.675381263616558,"France","Male",0.376811594202899,0.7,0,"2","1","0",0.117082181348319,0.122293088826418,0.122293088826418,"No",0.099718969937156,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2118","No",0.636165577342048,"France","Male",0.188405797101449,0.2,0,"2","0","1",0.386612921534006,0.0641502696253202,0.0641502696253202,"No",0.0387293636798108,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2119","Yes",0.150326797385621,"France","Female",0.130434782608696,0.7,0,"2","1","0",0.780767063254541,0.0854159022553365,0.0854159022553365,"No",0.0513180276668783,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2120","No",0.651416122004357,"France","Male",0.159420289855072,0.5,0,"2","1","0",0.542883795402461,0.0534509484158052,0.0534509484158052,"No",0.0305203475190712,"No",38.0790395197599,27.2136068034017,28.7543771885943
"2121","Yes",0.494553376906318,"Germany","Female",0.521739130434783,0.4,0.472100883669541,"1","1","1",0.667872331807688,0.604326961852233,0.604326961852233,"Yes",0.724073143509872,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"2122","No",0.610021786492375,"France","Male",0.173913043478261,0.2,0,"1","0","1",0.510280131752582,0.0608282753221086,0.0608282753221086,"No",0.0358697979793068,"No",38.0790395197599,27.2136068034017,28.7543771885943
