"","Churn","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Log_Churn_Prob","Log_Churn_Prediction","LDA_Churn_Prob","LDA_Churn_Prediction","QDA_Churn_Prob","QDA_Churn_Prediction","Dato"
"2909","No",0.224400871459695,"France","Male",0.739130434782609,0.9,0.371947032358835,"1","1","1",0.122400989294478,0.487384051719209,"Yes",0.544004117036688,"Yes",0.561977652747623,"Yes",2017-01-25
"2910","No",0.442265795206972,"Germany","Male",0.289855072463768,0.6,0.251801199443168,"2","1","1",0.0722794026829562,0.211144659400746,"Yes",0.217874534611442,"Yes",0.29853840753659,"Yes",2018-03-20
"2911","No",0.446623093681917,"France","Male",0.217391304347826,0.2,0.555810010351215,"1","0","0",0.315682847711956,0.107696652214282,"No",0.092790876710212,"No",0.0822551026523624,"No",2017-04-01
"2912","No",0.562091503267974,"France","Female",0.492753623188406,0.8,0.195751789102898,"1","1","0",0.209254233779326,0.315496230747844,"Yes",0.330210901828433,"Yes",0.333138606532137,"Yes",2016-05-28
"2913","Yes",0.671023965141612,"Germany","Male",0.202898550724638,0.1,0.493850790175406,"3","1","1",0.637222054706224,0.185095769033387,"Yes",0.178258129191758,"Yes",0.212786340360859,"Yes",2019-02-26
"2914","No",0.862745098039216,"France","Female",0.318840579710145,0.6,0,"2","1","1",0.420742180878274,0.153401305689259,"No",0.147813944873757,"No",0.13098674474022,"No",2017-12-13
"2915","No",0.464052287581699,"France","Male",0.144927536231884,0.7,0,"2","0","0",0.292948276560411,0.0506200145935286,"No",0.0430890687964076,"No",0.0290706114099902,"No",2019-05-31
"2916","Yes",0.213507625272331,"Germany","Female",0.492753623188406,0.1,0.523884059858726,"1","1","0",0.186160428320905,0.614960343557774,"Yes",0.651962008048887,"Yes",0.752494190384155,"Yes",2017-03-06
"2917","Yes",0.566448801742919,"France","Male",0.550724637681159,0.2,0,"1","1","0",0.572610184272598,0.254123828995618,"Yes",0.275970857593077,"Yes",0.269989150599743,"Yes",2019-04-24
"2918","Yes",0.668845315904139,"France","Male",0.565217391304348,0.6,0.543350011153931,"2","1","1",0.3627230900551,0.322531333537255,"Yes",0.341948984621251,"Yes",0.319852127765905,"Yes",2018-10-12
"2919","Yes",0.407407407407407,"Germany","Female",0.289855072463768,0.4,0.450981671482633,"2","1","0",0.883589432790831,0.358074646313733,"Yes",0.363903899732278,"Yes",0.448626020542977,"Yes",2017-11-22
"2920","No",0.320261437908497,"Spain","Female",0.347826086956522,0.9,0,"1","0","0",0.76429489016201,0.185385852398081,"Yes",0.181382233533727,"Yes",0.0888860828460891,"No",2018-09-11
"2921","No",0.664488017429194,"France","Female",0.217391304347826,0.4,0,"2","1","1",0.366835382779055,0.113123219026666,"No",0.101768077995998,"No",0.0757083145885953,"No",2018-07-21
"2922","No",0.252723311546841,"Germany","Female",0.405797101449275,0.8,0.409668961609074,"1","1","1",0.351594077234376,0.462630739051848,"Yes",0.491466903341142,"Yes",0.595989547806943,"Yes",2020-05-11
"2923","No",0.640522875816993,"Spain","Male",0.231884057971014,0.6,0.331864941658185,"1","0","0",0.0482631091269216,0.0897082164517202,"No",0.0789175566578819,"No",0.070113614066526,"No",2018-01-25
"2924","No",0.684095860566449,"Germany","Male",0.333333333333333,0.4,0.287976046370062,"2","1","1",0.712583451719639,0.245573703733172,"Yes",0.257957188632543,"Yes",0.349164937308698,"Yes",2016-04-04
"2925","No",0.235294117647059,"Germany","Female",0.159420289855072,0.6,0.590086277659587,"1","1","0",0.593118442811288,0.258310780516349,"Yes",0.244184957616256,"Yes",0.297560399731543,"Yes",2018-11-29
"2926","No",0.710239651416122,"France","Female",0.840579710144927,0.9,0.551975744414794,"1","1","1",0.341975458656302,0.718841957954234,"Yes",0.773409807778034,"Yes",0.714664899607888,"Yes",2016-02-06
"2927","No",0.259259259259259,"France","Male",0.652173913043478,0.8,0,"2","1","1",0.576456451591127,0.336238463746543,"Yes",0.380259717284916,"Yes",0.360940062073727,"Yes",2020-03-09
"2928","No",0.525054466230937,"France","Male",0.202898550724638,0.6,0.444759583462752,"1","1","1",0.851938410118166,0.0862661247109066,"No",0.0743118072836657,"No",0.0714088188626185,"No",2018-06-18
"2929","Yes",0.603485838779956,"Germany","Female",0.304347826086957,0,0.486670863058384,"1","1","0",0.564729381655948,0.38664049269971,"Yes",0.393267049878171,"Yes",0.461157368302623,"Yes",2020-03-29
"2930","No",0.769063180827887,"Germany","Male",0.202898550724638,0.4,0.383051261968555,"1","1","1",0.399044058707607,0.161349891681532,"No",0.156845931612148,"Yes",0.214620900884144,"Yes",2017-07-03
"2931","No",0.592592592592593,"Germany","Male",0.347826086956522,0.7,0.462063581273177,"1","1","0",0.099265479853326,0.273627310152345,"Yes",0.287131590310321,"Yes",0.391770129380322,"Yes",2019-03-26
"2932","No",0.538126361655773,"Germany","Female",0.27536231884058,0.7,0.496271852846708,"2","1","0",0.793072288403543,0.329165731812864,"Yes",0.332658263146056,"Yes",0.429689161057798,"Yes",2020-09-03
"2933","Yes",0.647058823529412,"France","Female",0.521739130434783,0.9,0,"1","1","0",0.956096557221215,0.304074711806538,"Yes",0.32648418670176,"Yes",0.287923270869787,"Yes",2015-01-28
"2934","No",0.429193899782135,"Spain","Male",0.405797101449275,0.8,0,"1","1","0",0.309627719447207,0.144678314061669,"No",0.145965475144054,"No",0.0762281807331242,"No",2019-07-29
"2935","Yes",0.522875816993464,"France","Male",0.217391304347826,0.7,0,"1","1","1",0.290184912659159,0.0672680459184956,"No",0.060258231690582,"No",0.0438204893948907,"No",2020-04-22
"2936","No",0.644880174291939,"Spain","Male",0.246376811594203,0.8,0.402507607770151,"2","1","0",0.111189068556047,0.0955789914516896,"No",0.0847411149095004,"No",0.0744562553982173,"No",2015-12-27
"2937","No",0.453159041394335,"France","Male",0.376811594202899,1,0.472611170535415,"1","1","1",0.157199712572551,0.161771356233618,"No",0.156982048887618,"Yes",0.1761144507112,"Yes",2019-01-16
"2938","No",0.712418300653595,"Spain","Male",0.144927536231884,0.6,0,"2","1","0",0.734391534391534,0.0497737523394328,"No",0.0420453360416836,"No",0.0293954485316019,"No",2016-08-08
"2939","No",0.738562091503268,"France","Male",0.130434782608696,0.5,0,"2","1","1",0.580407178885583,0.0463858899241811,"No",0.0389853353324268,"No",0.0250892297399124,"No",2017-06-05
"2940","Yes",0.309368191721133,"France","Female",0.304347826086957,0.2,0,"1","0","1",0.368326975226134,0.17573266393374,"Yes",0.167213787289341,"Yes",0.155972641516605,"No",2020-02-20
"2941","No",0.697167755991285,"Spain","Female",0.144927536231884,0.5,0,"2","1","1",0.469786764636023,0.0846475724734757,"No",0.0720123531891582,"No",0.0535215082895585,"No",2020-08-06
"2942","No",0.357298474945534,"Spain","Female",0.115942028985507,0.9,0,"2","0","1",0.7946081350769,0.0755389211656719,"No",0.0632317595626396,"No",0.0325487018484983,"No",2017-11-28
"2943","No",1,"France","Female",0.347826086956522,0.9,0.451622051008838,"1","1","1",0.991005491024393,0.203834834340702,"Yes",0.195442275445472,"Yes",0.264507528473963,"Yes",2016-05-02
"2944","No",0.625272331154684,"France","Female",0.333333333333333,0.9,0,"1","0","0",0.065748528984518,0.161529291228167,"No",0.157540778094229,"Yes",0.131143268069196,"No",2018-09-04
"2945","No",0.403050108932462,"France","Male",0.202898550724638,0.7,0,"2","1","0",0.0232488702671105,0.0652461851906428,"No",0.0578626210149847,"No",0.0425650127727773,"No",2020-05-16
"2946","Yes",0.967320261437909,"Germany","Male",0.0289855072463768,0.4,0.495681015347706,"1","0","0",0.901016847108899,0.0846263352510996,"No",0.0726858535430131,"No",0.0976244120683852,"No",2020-03-07
"2947","No",0.437908496732026,"France","Male",0.347826086956522,0.1,0.586888843992395,"2","1","1",0.315087290836275,0.182636054286895,"Yes",0.171461269729021,"Yes",0.162306803602476,"Yes",2017-02-09
"2948","No",0.83442265795207,"France","Male",0.260869565217391,0.7,0.413268152021404,"1","0","1",0.59485760890165,0.0971843059924677,"No",0.0873912502266171,"No",0.0907468498817631,"No",2020-11-09
"2949","No",0.498910675381264,"France","Female",0.159420289855072,0.1,0.552974476609208,"2","0","0",0.773519021066512,0.139541626994378,"No",0.116709780247488,"No",0.09491347389638,"No",2020-08-04
"2950","No",0.278867102396514,"Spain","Male",0.304347826086957,0.4,0.44599837328375,"1","1","1",0.487874542018763,0.143672856549065,"No",0.131782864516487,"No",0.119428111944233,"No",2015-11-20
"2951","No",0.747276688453159,"Spain","Female",0.27536231884058,0,0.608853738185093,"1","1","1",0.244917989668013,0.21581494182233,"Yes",0.193893494020746,"Yes",0.181843509346779,"Yes",2017-10-24
"2952","Yes",0.810457516339869,"Germany","Male",0.188405797101449,0.7,0.573803889858229,"2","1","1",0.701323876430199,0.160920432600795,"No",0.153750709277006,"Yes",0.227638867026638,"Yes",2017-06-26
"2953","No",0.745098039215686,"France","Male",0.478260869565217,1,0.564201026799367,"1","1","0",0.650951915907969,0.229396091974338,"Yes",0.23469642973637,"Yes",0.249501414804019,"Yes",2016-10-06
"2954","No",0.564270152505447,"France","Female",0.36231884057971,0.6,0,"2","1","1",0.0814594293755053,0.191340422786398,"Yes",0.189298553094887,"Yes",0.158628890653879,"No",2020-09-11
"2955","No",0.320261437908497,"France","Female",0.217391304347826,0.5,0,"2","1","0",0.634814774810994,0.120051619037738,"No",0.10816996662682,"No",0.083270540284853,"No",2018-07-16
"2956","No",0.405228758169935,"France","Female",0.405797101449275,0.1,0,"1","1","1",0.793770555088011,0.248779670247529,"Yes",0.250793227527363,"Yes",0.25155308881271,"Yes",2019-04-09
"2957","No",0.873638344226579,"France","Male",0.173913043478261,0.8,0,"2","1","0",0.998258433680416,0.0506558809706342,"No",0.0440538810959196,"No",0.0339467294910888,"No",2016-08-25
"2958","Yes",0.642701525054466,"France","Female",0.333333333333333,1,0,"1","1","1",0.721374541268691,0.158106021450699,"No",0.154362145081192,"Yes",0.130713067892128,"No",2019-09-16
"2959","No",0.431372549019608,"France","Male",0.159420289855072,0.2,0,"2","0","1",0.491590396882902,0.0598310058216956,"No",0.0511785138929373,"No",0.037264777136486,"No",2017-08-08
"2960","No",0.302832244008715,"France","Male",0.101449275362319,0.9,0.647913740594837,"1","1","0",0.32061786900649,0.0649194032232614,"No",0.0515157117575306,"No",0.0521603690828902,"No",2015-05-13
"2961","No",0.843137254901961,"Germany","Female",0.159420289855072,0.7,0.49115344002818,"1","1","0",0.906134085805194,0.2139635398701,"Yes",0.203131893197878,"Yes",0.314208530029773,"Yes",2018-10-23
"2962","No",0.490196078431373,"Spain","Male",0.188405797101449,0.7,0.305565140013621,"2","1","1",0.819065720776334,0.0752714495969989,"No",0.0643994764475783,"No",0.0538392441367628,"No",2015-09-30
"2963","Yes",0.34640522875817,"France","Male",0.289855072463768,0.9,0.559107444779671,"3","1","1",0.857309273035575,0.128251605719084,"No",0.116934321121797,"No",0.129758613602857,"No",2020-06-18
"2964","No",0.57516339869281,"France","Female",0.478260869565217,0.3,0,"2","0","1",0.078954740177687,0.294494444745067,"Yes",0.308173651589877,"Yes",0.28843722824117,"Yes",2018-04-10
"2965","No",0.718954248366013,"France","Male",0.405797101449275,0.1,0.461399765936839,"2","0","0",0.51474520816738,0.197006971322341,"Yes",0.192936705640851,"Yes",0.175900252192355,"Yes",2019-02-23
"2966","No",0.235294117647059,"Germany","Male",0.260869565217391,0.5,0.522692420655733,"2","1","0",0.874617926011934,0.234951770645659,"Yes",0.234534955207781,"Yes",0.326850335594688,"Yes",2020-10-25
"2967","Yes",0.261437908496732,"France","Male",0.391304347826087,0.5,0.272522082571454,"1","1","0",0.965835587298587,0.172519965459671,"Yes",0.170038652848335,"Yes",0.201170476815233,"Yes",2017-02-02
"2968","Yes",0.40958605664488,"Germany","Female",0.304347826086957,0.5,0.469646062271737,"3","0","0",0.0290998790384482,0.37080059791722,"Yes",0.379116607920666,"Yes",0.467169513584414,"Yes",2015-06-26
"2969","No",0.664488017429194,"Spain","Female",0.260869565217391,0.7,0,"2","1","1",0.411474345800024,0.129308892576626,"No",0.119449097631713,"No",0.079812310514918,"No",2018-06-07
"2970","No",0.631808278867102,"France","Male",0.231884057971014,0.7,0,"2","0","0",0.653437453276788,0.0695284921560436,"No",0.0629101307139856,"No",0.046238928454633,"No",2017-10-03
"2971","Yes",0.923747276688453,"France","Male",0.391304347826087,0.7,0,"1","0","1",0.26439349957921,0.122261568856112,"No",0.122936626439438,"No",0.107953183955442,"No",2017-04-14
"2972","No",0.631808278867102,"Spain","Male",0.173913043478261,0.2,0.442781409774781,"1","1","0",0.344904988426395,0.082664087679296,"No",0.0690566909017684,"No",0.067269535736881,"No",2019-12-19
"2973","No",0.544662309368192,"Spain","Male",0.347826086956522,0.9,0.528730808592445,"1","1","0",0.176794933916189,0.153156192000535,"No",0.144477334874903,"No",0.108777897022307,"No",2018-02-09
"2974","Yes",0.435729847494553,"France","Female",0.550724637681159,0.9,0.513684619918789,"1","1","1",0.981245508946104,0.428929741194087,"Yes",0.450099992100743,"Yes",0.460244875442873,"Yes",2015-02-05
"2975","No",0.379084967320261,"Germany","Male",0.594202898550725,0.9,0.275528562214244,"1","1","1",0.853551264145726,0.495916381056935,"Yes",0.560078800595397,"Yes",0.657679076676858,"Yes",2017-11-17
"2976","No",0.209150326797386,"France","Male",0.27536231884058,0.6,0,"2","1","1",0.632389543201376,0.0932801048371737,"No",0.0868752550976581,"No",0.0782492169135721,"No",2018-10-05
"2977","No",0.736383442265795,"France","Male",0.304347826086957,0.4,0.483880287809285,"1","1","1",0.79810916942568,0.13001417314263,"No",0.119585724246553,"No",0.109056902882084,"No",2017-06-04
"2978","Yes",0.248366013071895,"Spain","Female",0.391304347826087,0.9,0.5235404542139,"3","1","0",0.977012054651219,0.288238949445124,"Yes",0.281132627695286,"Yes",0.193583480997312,"Yes",2018-06-08
"2979","No",0.411764705882353,"France","Female",0.246376811594203,0.1,0.40692748996216,"1","0","1",0.841451708638175,0.179645978534778,"Yes",0.160942481683521,"Yes",0.159721024141712,"No",2015-11-22
"2980","No",0.546840958605665,"France","Male",0.318840579710145,0.1,0.617235268710097,"1","1","1",0.690270570839515,0.163546187898082,"No",0.150401943229867,"Yes",0.125682167658044,"No",2016-01-22
"2981","No",1,"Spain","Female",0.333333333333333,0.3,0.398352693717198,"2","1","0",0.355872635836722,0.212112579758194,"Yes",0.200064884522934,"Yes",0.229172162815007,"Yes",2020-01-17
"2982","No",0.490196078431373,"Germany","Male",0.304347826086957,0.2,0.485074716989675,"2","1","0",0.277750125136951,0.265217713048287,"Yes",0.270642564745524,"Yes",0.346682420361995,"Yes",2018-03-19
"2983","No",0.294117647058824,"Spain","Female",0.36231884057971,0.3,0,"2","1","0",0.158483185144181,0.216869788144857,"Yes",0.212748241755796,"Yes",0.155914472644168,"No",2016-10-29
"2984","No",0.287581699346405,"Germany","Male",0.246376811594203,0.8,0.553143947807654,"1","1","1",0.930625624747163,0.214318812540529,"Yes",0.212502975148543,"Yes",0.299993804837979,"Yes",2018-08-11
"2985","No",0.592592592592593,"France","Male",0.246376811594203,0.9,0,"2","1","1",0.977936892973279,0.0715900449982395,"No",0.0655732622095066,"No",0.0496687017038231,"No",2020-08-15
"2986","No",0.978213507625272,"France","Male",0.173913043478261,0.8,0.543215414672945,"1","1","0",0.270534836076845,0.0706909421656375,"No",0.0593616608657524,"No",0.0669254268229128,"No",2015-02-06
"2987","No",0.389978213507625,"Germany","Male",0.347826086956522,0,0.429881989137502,"2","1","0",0.637647195307152,0.310079736613492,"Yes",0.323016084038484,"Yes",0.43668834619063,"Yes",2016-05-11
"2988","Yes",0.620915032679739,"Germany","Female",0.115942028985507,0.1,0.431843303390632,"1","0","0",0.301129557872777,0.205876589880356,"Yes",0.189963846484086,"Yes",0.216554377954593,"Yes",2018-05-25
"2989","Yes",0.649237472766884,"France","Male",0.420289855072464,0.1,0.374143740990615,"3","1","0",0.784409111070107,0.200196894013362,"Yes",0.19871688560328,"Yes",0.195261963440181,"Yes",2020-02-17
"2990","Yes",0.679738562091503,"Spain","Female",0.391304347826087,0.1,0,"1","1","0",0.913949932218527,0.228987612523834,"Yes",0.227924449952884,"Yes",0.195189323680546,"Yes",2019-08-15
"2991","No",0.217864923747277,"Germany","Male",0.0144927536231884,0.2,0.50163873308083,"1","0","0",0.648456527598386,0.0992121666127135,"No",0.0842919139779554,"No",0.101371709668741,"No",2020-03-27
"2992","No",0.420479302832244,"France","Male",0.449275362318841,0.8,0.688380848176246,"1","1","0",0.569300518199488,0.244890497821014,"Yes",0.244317934354422,"Yes",0.234637233283599,"Yes",2018-04-23
"2993","No",0.912854030501089,"France","Female",0.478260869565217,0.5,0,"2","0","1",0.922653913448734,0.268482436663907,"Yes",0.282060443783336,"Yes",0.269196231062224,"Yes",2017-12-30
"2994","No",0.77124183006536,"Spain","Female",0.594202898550725,0.8,0,"1","1","1",0.180584245795473,0.378307175127756,"Yes",0.413490232404287,"Yes",0.246824528904675,"Yes",2020-05-19
"2995","No",0.509803921568627,"France","Female",0.304347826086957,0.3,0.521275072281339,"1","0","1",0.60658037842614,0.222360875029576,"Yes",0.206022586163381,"Yes",0.197081133605446,"Yes",2018-08-08
"2996","No",0.313725490196078,"France","Female",0.159420289855072,0.2,0.447860483912014,"1","1","0",0.928184541623725,0.133956126090394,"No",0.112805890588589,"No",0.10739498720902,"No",2020-09-14
"2997","No",0.736383442265795,"Spain","Female",0.391304347826087,0.7,0.363059997786352,"2","1","0",0.355641663778891,0.249779827330645,"Yes",0.24512712780379,"Yes",0.212329401491254,"Yes",2018-04-13
"2998","No",0.57516339869281,"France","Female",0.115942028985507,0.7,0.423273449391345,"1","0","1",0.160059485680882,0.0956821392195514,"No",0.0784094472540377,"No",0.0747919419040011,"No",2018-03-24
"2999","No",0.784313725490196,"France","Male",0.420289855072464,0.5,0.568636971289817,"2","1","0",0.813824620251234,0.203064774618944,"Yes",0.200128076808311,"Yes",0.18238987596745,"Yes",2019-05-18
"3000","No",0.291938997821351,"France","Male",0.217391304347826,0.1,0.449717851578703,"1","0","1",0.875918550221546,0.106379047377674,"No",0.0921672564222971,"No",0.0987954601029327,"No",2020-09-17
"3001","No",0.30718954248366,"France","Female",0.318840579710145,0.5,0,"2","0","1",0.885525217658286,0.17586480639841,"Yes",0.169334580454259,"Yes",0.146475378597498,"No",2016-08-17
